pipeline,attack_type,attack_id,attack_name,truth_count,prediction_count,tp,fp,fn,precision,recall,f1,jaccard,mapping_accuracy,detection_accuracy,ground_truth_cves,predicted_cves
baseline,CAPEC,206,Signing Malicious Code,19,20,2,18,17,0.1,0.10526315789473684,0.10256410256410256,0.05405405405405406,0.0,1.0,"['CVE-2001-0006', 'CVE-2002-0969', 'CVE-2004-1714', 'CVE-2005-4868', 'CVE-2007-5544', 'CVE-2007-6033', 'CVE-2008-0322', 'CVE-2008-0662', 'CVE-2009-0115', 'CVE-2009-0141', 'CVE-2009-1073', 'CVE-2009-3289', 'CVE-2009-3482', 'CVE-2009-3489', 'CVE-2009-3611', 'CVE-2009-3897', 'CVE-2009-3939', 'CVE-2020-15708', 'CVE-2022-29527']","['CVE-2001-0693', 'CVE-2002-0018', 'CVE-2002-0722', 'CVE-2002-1603', 'CVE-2002-1697', 'CVE-2002-1704', 'CVE-2002-1707', 'CVE-2004-0847', 'CVE-2005-0918', 'CVE-2005-1698', 'CVE-2006-5462', 'CVE-2006-6679', 'CVE-2007-0163', 'CVE-2008-0166', 'CVE-2009-1603', 'CVE-2009-3482', 'CVE-2010-2772', 'CVE-2019-9534', 'CVE-2021-21972', 'CVE-2022-29527']"
baseline,CAPEC,21,Exploitation of Trusted Identifiers,39,20,4,16,35,0.2,0.10256410256410256,0.13559322033898302,0.07272727272727272,0.0,1.0,"['CVE-1999-0073', 'CVE-1999-1549', 'CVE-2000-0102', 'CVE-2000-0253', 'CVE-2000-1218', 'CVE-2001-1452', 'CVE-2002-0367', 'CVE-2002-1730', 'CVE-2002-1734', 'CVE-2002-2054', 'CVE-2002-2064', 'CVE-2003-0174', 'CVE-2003-0981', 'CVE-2004-0261', 'CVE-2004-1611', 'CVE-2005-0877', 'CVE-2005-1708', 'CVE-2005-1787', 'CVE-2005-2188', 'CVE-2005-2428', 'CVE-2006-6994', 'CVE-2006-7191', 'CVE-2007-0100', 'CVE-2007-0163', 'CVE-2007-0164', 'CVE-2007-4432', 'CVE-2008-0306', 'CVE-2008-1319', 'CVE-2008-4752', 'CVE-2008-5065', 'CVE-2008-5125', 'CVE-2008-5642', 'CVE-2008-5738', 'CVE-2009-1048', 'CVE-2018-1000613', 'CVE-2022-21668', 'CVE-2022-2820', 'CVE-2022-30319', 'CVE-2022-33139']","['CVE-2000-0506', 'CVE-2001-1410', 'CVE-2002-0018', 'CVE-2002-0722', 'CVE-2002-0934', 'CVE-2002-2054', 'CVE-2003-1025', 'CVE-2004-0892', 'CVE-2004-1104', 'CVE-2005-2188', 'CVE-2005-3435', 'CVE-2007-6013', 'CVE-2008-0087', 'CVE-2008-2433', 'CVE-2008-5071', 'CVE-2008-5738', 'CVE-2017-5697', 'CVE-2020-10148', 'CVE-2021-33080', 'CVE-2022-33139']"
baseline,CAPEC,227,Sustained Client Engagement,17,20,3,17,14,0.15,0.17647058823529413,0.16216216216216214,0.08823529411764706,0.0,1.0,"['CVE-2006-1173', 'CVE-2007-0897', 'CVE-2007-4103', 'CVE-2008-1700', 'CVE-2008-2121', 'CVE-2008-2122', 'CVE-2008-5180', 'CVE-2009-1928', 'CVE-2009-2054', 'CVE-2009-2299', 'CVE-2009-2540', 'CVE-2009-2726', 'CVE-2009-2858', 'CVE-2009-2874', 'CVE-2020-3566', 'CVE-2020-7218', 'CVE-2022-21668']","['CVE-1999-1152', 'CVE-2000-0506', 'CVE-2000-1117', 'CVE-2000-1218', 'CVE-2001-0830', 'CVE-2002-0018', 'CVE-2002-2077', 'CVE-2005-0918', 'CVE-2005-1892', 'CVE-2007-0164', 'CVE-2007-3409', 'CVE-2007-5893', 'CVE-2008-0087', 'CVE-2008-2121', 'CVE-2008-3324', 'CVE-2008-5563', 'CVE-2009-2054', 'CVE-2020-3161', 'CVE-2020-7218', 'CVE-2022-36436']"
baseline,CAPEC,233,Privilege Escalation,0,20,0,20,0,0.0,0.0,0.0,0.0,0.0,0.0,[],"['CVE-2000-0506', 'CVE-2002-0018', 'CVE-2002-1145', 'CVE-2002-2054', 'CVE-2005-1708', 'CVE-2005-1827', 'CVE-2005-3302', 'CVE-2005-3435', 'CVE-2007-1409', 'CVE-2008-0600', 'CVE-2008-2252', 'CVE-2009-2382', 'CVE-2009-2540', 'CVE-2009-3482', 'CVE-2017-0492', 'CVE-2020-3161', 'CVE-2021-1782', 'CVE-2021-22909', 'CVE-2021-34523', 'CVE-2022-29527']"
baseline,CAPEC,25,Forced Deadlock,27,20,11,9,16,0.55,0.4074074074074074,0.46808510638297873,0.3055555555555556,0.0,1.0,"['CVE-1999-1476', 'CVE-2000-0338', 'CVE-2000-1198', 'CVE-2001-0682', 'CVE-2002-0051', 'CVE-2002-1850', 'CVE-2002-1869', 'CVE-2002-1914', 'CVE-2002-1915', 'CVE-2004-0174', 'CVE-2005-2456', 'CVE-2005-3106', 'CVE-2005-3847', 'CVE-2006-2275', 'CVE-2006-2374', 'CVE-2006-4342', 'CVE-2006-5158', 'CVE-2008-4302', 'CVE-2009-0935', 'CVE-2009-1243', 'CVE-2009-1388', 'CVE-2009-1961', 'CVE-2009-2699', 'CVE-2009-2857', 'CVE-2009-4272', 'CVE-2010-4210', 'CVE-2021-1782']","['CVE-1999-1077', 'CVE-1999-1476', 'CVE-2000-0338', 'CVE-2000-0506', 'CVE-2005-3106', 'CVE-2005-3847', 'CVE-2006-2275', 'CVE-2006-2374', 'CVE-2006-4342', 'CVE-2006-5158', 'CVE-2007-5893', 'CVE-2008-1303', 'CVE-2008-2121', 'CVE-2008-3680', 'CVE-2008-5563', 'CVE-2009-1961', 'CVE-2009-2857', 'CVE-2009-2874', 'CVE-2009-4272', 'CVE-2020-3161']"
baseline,CAPEC,251,Local Code Inclusion,0,20,0,20,0,0.0,0.0,0.0,0.0,0.0,0.0,[],"['CVE-2000-0506', 'CVE-2000-1117', 'CVE-2001-0004', 'CVE-2002-1704', 'CVE-2002-1707', 'CVE-2004-0030', 'CVE-2004-0068', 'CVE-2004-0217', 'CVE-2004-0285', 'CVE-2004-2213', 'CVE-2005-0824', 'CVE-2005-0918', 'CVE-2005-1681', 'CVE-2005-1964', 'CVE-2005-2154', 'CVE-2005-3335', 'CVE-2008-5764', 'CVE-2009-3482', 'CVE-2017-0492', 'CVE-2020-3161']"
baseline,CAPEC,267,Leverage Alternate Encoding,65,20,8,12,57,0.4,0.12307692307692308,0.18823529411764708,0.1038961038961039,0.0,1.0,"['CVE-1999-0067', 'CVE-2000-0191', 'CVE-2001-0709', 'CVE-2002-0433', 'CVE-2002-0802', 'CVE-2002-0934', 'CVE-2003-0282', 'CVE-2003-0332', 'CVE-2004-1315', 'CVE-2004-1939', 'CVE-2004-2363', 'CVE-2005-2256', 'CVE-2006-3617', 'CVE-2006-3790', 'CVE-2006-4308', 'CVE-2006-5525', 'CVE-2006-6658', 'CVE-2006-6870', 'CVE-2007-2442', 'CVE-2007-3409', 'CVE-2007-5727', 'CVE-2007-5893', 'CVE-2008-0600', 'CVE-2008-1284', 'CVE-2008-1303', 'CVE-2008-1440', 'CVE-2008-1625', 'CVE-2008-1737', 'CVE-2008-1738', 'CVE-2008-2223', 'CVE-2008-2252', 'CVE-2008-2309', 'CVE-2008-2374', 'CVE-2008-3174', 'CVE-2008-3177', 'CVE-2008-3464', 'CVE-2008-3477', 'CVE-2008-3494', 'CVE-2008-3571', 'CVE-2008-3660', 'CVE-2008-3680', 'CVE-2008-3812', 'CVE-2008-3843', 'CVE-2008-4114', 'CVE-2008-5285', 'CVE-2008-5305', 'CVE-2008-5563', 'CVE-2008-5748', 'CVE-2008-5764', 'CVE-2016-10003', 'CVE-2020-15811', 'CVE-2020-3161', 'CVE-2020-3452', 'CVE-2020-3580', 'CVE-2020-9054', 'CVE-2021-21220', 'CVE-2021-22205', 'CVE-2021-30663', 'CVE-2021-30860', 'CVE-2021-3116', 'CVE-2021-37147', 'CVE-2021-44228', 'CVE-2022-1509', 'CVE-2022-36069', 'CVE-2022-45918']","['CVE-1999-1454', 'CVE-2001-1248', 'CVE-2002-0722', 'CVE-2002-0802', 'CVE-2002-0934', 'CVE-2002-1739', 'CVE-2004-0847', 'CVE-2004-2530', 'CVE-2005-2256', 'CVE-2005-3302', 'CVE-2006-6870', 'CVE-2007-0163', 'CVE-2007-0164', 'CVE-2008-3494', 'CVE-2008-5563', 'CVE-2017-0492', 'CVE-2021-21220', 'CVE-2021-22204', 'CVE-2021-37147', 'CVE-2022-30267']"
baseline,CAPEC,268,Audit Log Manipulation,1,20,0,20,1,0.0,0.0,0.0,0.0,0.0,1.0,['CVE-2006-4624'],"['CVE-2001-1494', 'CVE-2002-0018', 'CVE-2002-0722', 'CVE-2002-0725', 'CVE-2002-0934', 'CVE-2002-1671', 'CVE-2002-1688', 'CVE-2003-0332', 'CVE-2003-0395', 'CVE-2003-0844', 'CVE-2004-0127', 'CVE-2004-0217', 'CVE-2004-1104', 'CVE-2005-1652', 'CVE-2005-1688', 'CVE-2005-1708', 'CVE-2005-2314', 'CVE-2007-6013', 'CVE-2014-0984', 'CVE-2021-44228']"
baseline,CAPEC,270,Modification of Registry Run Keys,0,20,0,20,0,0.0,0.0,0.0,0.0,0.0,0.0,[],"['CVE-1999-1125', 'CVE-2000-0506', 'CVE-2002-0018', 'CVE-2002-1145', 'CVE-2002-1688', 'CVE-2002-1981', 'CVE-2002-2042', 'CVE-2004-0217', 'CVE-2004-0761', 'CVE-2004-1104', 'CVE-2005-0590', 'CVE-2005-1794', 'CVE-2005-2027', 'CVE-2008-1737', 'CVE-2008-2433', 'CVE-2008-5027', 'CVE-2009-3482', 'CVE-2017-7440', 'CVE-2019-9534', 'CVE-2022-29527']"
baseline,CAPEC,292,Host Discovery,19,20,1,19,18,0.05,0.05263157894736842,0.05128205128205128,0.02631578947368421,0.0,1.0,"['CVE-2000-1117', 'CVE-2001-1483', 'CVE-2001-1528', 'CVE-2002-0515', 'CVE-2002-1725', 'CVE-2003-0190', 'CVE-2003-1078', 'CVE-2004-0778', 'CVE-2004-2150', 'CVE-2004-2268', 'CVE-2005-0603', 'CVE-2005-1205', 'CVE-2007-1409', 'CVE-2007-5172', 'CVE-2008-2049', 'CVE-2008-4638', 'CVE-2021-25476', 'CVE-2022-0708', 'CVE-2022-31162']","['CVE-2000-1218', 'CVE-2002-0804', 'CVE-2002-1484', 'CVE-2003-0981', 'CVE-2004-0174', 'CVE-2004-0778', 'CVE-2004-0892', 'CVE-2004-1950', 'CVE-2006-6870', 'CVE-2007-0164', 'CVE-2007-3409', 'CVE-2008-2121', 'CVE-2008-3494', 'CVE-2008-3612', 'CVE-2008-3680', 'CVE-2009-1048', 'CVE-2009-4272', 'CVE-2020-25685', 'CVE-2020-3161', 'CVE-2022-22547']"
baseline,CAPEC,295,Timestamp Request,19,20,2,18,17,0.1,0.10526315789473684,0.10256410256410256,0.05405405405405406,0.0,1.0,"['CVE-2000-1117', 'CVE-2001-1483', 'CVE-2001-1528', 'CVE-2002-0515', 'CVE-2002-1725', 'CVE-2003-0190', 'CVE-2003-1078', 'CVE-2004-0778', 'CVE-2004-2150', 'CVE-2004-2268', 'CVE-2005-0603', 'CVE-2005-1205', 'CVE-2007-1409', 'CVE-2007-5172', 'CVE-2008-2049', 'CVE-2008-4638', 'CVE-2021-25476', 'CVE-2022-0708', 'CVE-2022-31162']","['CVE-2001-1291', 'CVE-2001-1452', 'CVE-2001-1483', 'CVE-2004-0174', 'CVE-2004-1602', 'CVE-2005-1688', 'CVE-2006-6679', 'CVE-2007-1409', 'CVE-2007-6013', 'CVE-2008-0087', 'CVE-2008-2121', 'CVE-2008-2433', 'CVE-2008-3612', 'CVE-2008-5738', 'CVE-2009-2874', 'CVE-2009-3238', 'CVE-2014-0984', 'CVE-2019-10071', 'CVE-2020-3161', 'CVE-2022-29953']"
baseline,CAPEC,300,Port Scanning,19,20,1,19,18,0.05,0.05263157894736842,0.05128205128205128,0.02631578947368421,0.0,1.0,"['CVE-2000-1117', 'CVE-2001-1483', 'CVE-2001-1528', 'CVE-2002-0515', 'CVE-2002-1725', 'CVE-2003-0190', 'CVE-2003-1078', 'CVE-2004-0778', 'CVE-2004-2150', 'CVE-2004-2268', 'CVE-2005-0603', 'CVE-2005-1205', 'CVE-2007-1409', 'CVE-2007-5172', 'CVE-2008-2049', 'CVE-2008-4638', 'CVE-2021-25476', 'CVE-2022-0708', 'CVE-2022-31162']","['CVE-1999-0017', 'CVE-1999-0168', 'CVE-2001-0398', 'CVE-2001-0830', 'CVE-2002-0515', 'CVE-2002-1484', 'CVE-2004-0174', 'CVE-2006-1126', 'CVE-2007-0897', 'CVE-2008-2020', 'CVE-2008-2121', 'CVE-2008-2122', 'CVE-2008-5027', 'CVE-2008-7109', 'CVE-2009-1466', 'CVE-2020-15100', 'CVE-2022-22547', 'CVE-2022-29951', 'CVE-2022-29952', 'CVE-2022-29953']"
baseline,CAPEC,309,Network Topology Mapping,19,20,0,20,19,0.0,0.0,0.0,0.0,0.0,1.0,"['CVE-2000-1117', 'CVE-2001-1483', 'CVE-2001-1528', 'CVE-2002-0515', 'CVE-2002-1725', 'CVE-2003-0190', 'CVE-2003-1078', 'CVE-2004-0778', 'CVE-2004-2150', 'CVE-2004-2268', 'CVE-2005-0603', 'CVE-2005-1205', 'CVE-2007-1409', 'CVE-2007-5172', 'CVE-2008-2049', 'CVE-2008-4638', 'CVE-2021-25476', 'CVE-2022-0708', 'CVE-2022-31162']","['CVE-1999-0168', 'CVE-2000-0315', 'CVE-2002-0804', 'CVE-2002-0934', 'CVE-2002-1372', 'CVE-2002-1484', 'CVE-2004-0892', 'CVE-2005-1688', 'CVE-2006-1126', 'CVE-2007-0164', 'CVE-2007-3409', 'CVE-2008-2122', 'CVE-2008-3612', 'CVE-2008-6123', 'CVE-2008-7109', 'CVE-2009-4272', 'CVE-2014-0984', 'CVE-2021-22909', 'CVE-2022-29960', 'CVE-2022-4390']"
baseline,CAPEC,31,Accessing/Intercepting/Modifying HTTP Cookies,114,20,8,12,106,0.4,0.07017543859649122,0.11940298507462686,0.06349206349206349,0.0,1.0,"['CVE-1999-0073', 'CVE-2000-0101', 'CVE-2000-0102', 'CVE-2000-0253', 'CVE-2000-0254', 'CVE-2000-0758', 'CVE-2000-0926', 'CVE-2000-1234', 'CVE-2001-1536', 'CVE-2001-1537', 'CVE-2002-0108', 'CVE-2002-0367', 'CVE-2002-1730', 'CVE-2002-1734', 'CVE-2002-1800', 'CVE-2002-1880', 'CVE-2002-1949', 'CVE-2002-2054', 'CVE-2002-2064', 'CVE-2004-0261', 'CVE-2004-1611', 'CVE-2004-1656', 'CVE-2004-1852', 'CVE-2004-2146', 'CVE-2004-2512', 'CVE-2005-1652', 'CVE-2005-1682', 'CVE-2005-1708', 'CVE-2005-1784', 'CVE-2005-1787', 'CVE-2005-1951', 'CVE-2005-2060', 'CVE-2005-2160', 'CVE-2005-2314', 'CVE-2005-2428', 'CVE-2005-3140', 'CVE-2006-3790', 'CVE-2006-5525', 'CVE-2006-6658', 'CVE-2006-6870', 'CVE-2006-6994', 'CVE-2006-7191', 'CVE-2007-0100', 'CVE-2007-0163', 'CVE-2007-0164', 'CVE-2007-2442', 'CVE-2007-3409', 'CVE-2007-4432', 'CVE-2007-4786', 'CVE-2007-4961', 'CVE-2007-5626', 'CVE-2007-5778', 'CVE-2007-5893', 'CVE-2008-0174', 'CVE-2008-0306', 'CVE-2008-0374', 'CVE-2008-0600', 'CVE-2008-1284', 'CVE-2008-1303', 'CVE-2008-1319', 'CVE-2008-1440', 'CVE-2008-1567', 'CVE-2008-1625', 'CVE-2008-1737', 'CVE-2008-1738', 'CVE-2008-2223', 'CVE-2008-2252', 'CVE-2008-2309', 'CVE-2008-2374', 'CVE-2008-3174', 'CVE-2008-3177', 'CVE-2008-3289', 'CVE-2008-3464', 'CVE-2008-3477', 'CVE-2008-3494', 'CVE-2008-3571', 'CVE-2008-3660', 'CVE-2008-3680', 'CVE-2008-3812', 'CVE-2008-3843', 'CVE-2008-4114', 'CVE-2008-4122', 'CVE-2008-4390', 'CVE-2008-4752', 'CVE-2008-5065', 'CVE-2008-5125', 'CVE-2008-5285', 'CVE-2008-5305', 'CVE-2008-5563', 'CVE-2008-5642', 'CVE-2008-5738', 'CVE-2008-5784', 'CVE-2008-6157', 'CVE-2008-6828', 'CVE-2009-0152', 'CVE-2009-0964', 'CVE-2009-1466', 'CVE-2009-1603', 'CVE-2009-2272', 'CVE-2018-12116', 'CVE-2020-15811', 'CVE-2020-3161', 'CVE-2020-3452', 'CVE-2020-3580', 'CVE-2020-9054', 'CVE-2021-21220', 'CVE-2021-22205', 'CVE-2021-30663', 'CVE-2021-30860', 'CVE-2021-37147', 'CVE-2021-41084', 'CVE-2022-2820', 'CVE-2022-33139', 'CVE-2022-45918']","['CVE-2002-1688', 'CVE-2002-1800', 'CVE-2002-2064', 'CVE-2002-2094', 'CVE-2004-1950', 'CVE-2005-0831', 'CVE-2005-1688', 'CVE-2005-2160', 'CVE-2005-2314', 'CVE-2006-4068', 'CVE-2006-6679', 'CVE-2007-1409', 'CVE-2007-6013', 'CVE-2008-4122', 'CVE-2008-5738', 'CVE-2008-5784', 'CVE-2009-2382', 'CVE-2017-4015', 'CVE-2021-37147', 'CVE-2022-23607']"
baseline,CAPEC,312,Active OS Fingerprinting,19,20,0,20,19,0.0,0.0,0.0,0.0,0.0,1.0,"['CVE-2000-1117', 'CVE-2001-1483', 'CVE-2001-1528', 'CVE-2002-0515', 'CVE-2002-1725', 'CVE-2003-0190', 'CVE-2003-1078', 'CVE-2004-0778', 'CVE-2004-2150', 'CVE-2004-2268', 'CVE-2005-0603', 'CVE-2005-1205', 'CVE-2007-1409', 'CVE-2007-5172', 'CVE-2008-2049', 'CVE-2008-4638', 'CVE-2021-25476', 'CVE-2022-0708', 'CVE-2022-31162']","['CVE-2000-1221', 'CVE-2002-0725', 'CVE-2002-1915', 'CVE-2002-2042', 'CVE-2003-1233', 'CVE-2005-0590', 'CVE-2005-0593', 'CVE-2005-0918', 'CVE-2007-0164', 'CVE-2007-5460', 'CVE-2007-5778', 'CVE-2008-0087', 'CVE-2008-1737', 'CVE-2008-3612', 'CVE-2008-5027', 'CVE-2009-3482', 'CVE-2009-3489', 'CVE-2019-9534', 'CVE-2020-3161', 'CVE-2022-30272']"
baseline,CAPEC,313,Passive OS Fingerprinting,19,20,0,20,19,0.0,0.0,0.0,0.0,0.0,1.0,"['CVE-2000-1117', 'CVE-2001-1483', 'CVE-2001-1528', 'CVE-2002-0515', 'CVE-2002-1725', 'CVE-2003-0190', 'CVE-2003-1078', 'CVE-2004-0778', 'CVE-2004-2150', 'CVE-2004-2268', 'CVE-2005-0603', 'CVE-2005-1205', 'CVE-2007-1409', 'CVE-2007-5172', 'CVE-2008-2049', 'CVE-2008-4638', 'CVE-2021-25476', 'CVE-2022-0708', 'CVE-2022-31162']","['CVE-2000-1221', 'CVE-2002-0671', 'CVE-2002-0725', 'CVE-2003-1233', 'CVE-2005-0590', 'CVE-2005-0593', 'CVE-2005-0918', 'CVE-2007-0164', 'CVE-2007-5460', 'CVE-2007-5778', 'CVE-2008-1737', 'CVE-2008-2020', 'CVE-2008-3177', 'CVE-2008-3612', 'CVE-2008-5027', 'CVE-2009-3482', 'CVE-2009-3489', 'CVE-2022-29960', 'CVE-2022-30272', 'CVE-2022-30319']"
baseline,CAPEC,35,Leverage Executable Code in Non-Executable Files,55,20,3,17,52,0.15,0.05454545454545454,0.08,0.041666666666666664,0.0,1.0,"['CVE-1999-0783', 'CVE-1999-1125', 'CVE-1999-1386', 'CVE-2000-0342', 'CVE-2000-0972', 'CVE-2000-1178', 'CVE-2001-1042', 'CVE-2001-1043', 'CVE-2001-1386', 'CVE-2001-1471', 'CVE-2001-1494', 'CVE-2002-0495', 'CVE-2002-0725', 'CVE-2002-0793', 'CVE-2002-1688', 'CVE-2002-1750', 'CVE-2002-1752', 'CVE-2002-1753', 'CVE-2002-1770', 'CVE-2003-0395', 'CVE-2003-0517', 'CVE-2003-0578', 'CVE-2003-0844', 'CVE-2003-1026', 'CVE-2003-1233', 'CVE-2004-0217', 'CVE-2004-0689', 'CVE-2004-1603', 'CVE-2004-1901', 'CVE-2005-0587', 'CVE-2005-0824', 'CVE-2005-1111', 'CVE-2005-1527', 'CVE-2005-1876', 'CVE-2005-1879', 'CVE-2005-1880', 'CVE-2005-1894', 'CVE-2005-1916', 'CVE-2005-1921', 'CVE-2005-2263', 'CVE-2005-2498', 'CVE-2005-2837', 'CVE-2005-3302', 'CVE-2007-1253', 'CVE-2007-2713', 'CVE-2007-6652', 'CVE-2008-5071', 'CVE-2008-5305', 'CVE-2015-3629', 'CVE-2020-27833', 'CVE-2020-8218', 'CVE-2021-21272', 'CVE-2021-22204', 'CVE-2021-22205', 'CVE-2022-2054']","['CVE-2000-1052', 'CVE-2001-0004', 'CVE-2002-0722', 'CVE-2002-0934', 'CVE-2002-1704', 'CVE-2002-1707', 'CVE-2003-0844', 'CVE-2004-0030', 'CVE-2004-0068', 'CVE-2004-0128', 'CVE-2004-0847', 'CVE-2005-0587', 'CVE-2005-0918', 'CVE-2005-1681', 'CVE-2005-1688', 'CVE-2005-1876', 'CVE-2007-1409', 'CVE-2017-0492', 'CVE-2020-0688', 'CVE-2020-3161']"
baseline,CAPEC,37,Retrieve Embedded Sensitive Data,44,20,4,16,40,0.2,0.09090909090909091,0.12500000000000003,0.06666666666666667,0.0,1.0,"['CVE-2001-1481', 'CVE-2001-1527', 'CVE-2001-1536', 'CVE-2001-1537', 'CVE-2002-1696', 'CVE-2002-1800', 'CVE-2002-1949', 'CVE-2002-2077', 'CVE-2003-0001', 'CVE-2003-0291', 'CVE-2004-1852', 'CVE-2004-2397', 'CVE-2005-1406', 'CVE-2005-1794', 'CVE-2005-1828', 'CVE-2005-1858', 'CVE-2005-2160', 'CVE-2005-2209', 'CVE-2005-2227', 'CVE-2005-3140', 'CVE-2005-3180', 'CVE-2005-3276', 'CVE-2007-4786', 'CVE-2007-4961', 'CVE-2007-5626', 'CVE-2007-5778', 'CVE-2008-0174', 'CVE-2008-0374', 'CVE-2008-1567', 'CVE-2008-3289', 'CVE-2008-4122', 'CVE-2008-4390', 'CVE-2008-6157', 'CVE-2008-6828', 'CVE-2009-0152', 'CVE-2009-0964', 'CVE-2009-1466', 'CVE-2009-1603', 'CVE-2009-2272', 'CVE-2019-8575', 'CVE-2020-12926', 'CVE-2021-33080', 'CVE-2022-30275', 'CVE-2022-31162']","['CVE-2000-0254', 'CVE-2000-1117', 'CVE-2001-1483', 'CVE-2002-0018', 'CVE-2002-1671', 'CVE-2002-1739', 'CVE-2002-1981', 'CVE-2005-1205', 'CVE-2005-1688', 'CVE-2005-1698', 'CVE-2005-2188', 'CVE-2006-7142', 'CVE-2007-0164', 'CVE-2007-5778', 'CVE-2008-0961', 'CVE-2008-2049', 'CVE-2008-3289', 'CVE-2009-1466', 'CVE-2009-2272', 'CVE-2009-3597']"
baseline,CAPEC,38,Leveraging/Manipulating Configuration File Search Paths,0,20,0,20,0,0.0,0.0,0.0,0.0,0.0,0.0,[],"['CVE-1999-1125', 'CVE-2000-0506', 'CVE-2000-1052', 'CVE-2000-1117', 'CVE-2001-0004', 'CVE-2001-0446', 'CVE-2001-1480', 'CVE-2002-0934', 'CVE-2002-1451', 'CVE-2004-0280', 'CVE-2004-0847', 'CVE-2004-1104', 'CVE-2004-2213', 'CVE-2007-4432', 'CVE-2008-3612', 'CVE-2009-2540', 'CVE-2009-2858', 'CVE-2020-3452', 'CVE-2020-8218', 'CVE-2021-44228']"
baseline,CAPEC,383,Harvesting Information via API Event Monitoring,0,20,0,20,0,0.0,0.0,0.0,0.0,0.0,0.0,[],"['CVE-2000-0101', 'CVE-2000-0102', 'CVE-2000-0253', 'CVE-2000-0254', 'CVE-2000-1117', 'CVE-2002-1145', 'CVE-2002-1671', 'CVE-2002-2058', 'CVE-2005-2160', 'CVE-2005-2188', 'CVE-2007-4786', 'CVE-2007-5778', 'CVE-2008-2049', 'CVE-2008-5180', 'CVE-2008-5563', 'CVE-2008-5738', 'CVE-2009-1466', 'CVE-2009-2272', 'CVE-2022-30034', 'CVE-2022-30312']"
baseline,CAPEC,407,Pretexting,0,20,0,20,0,0.0,0.0,0.0,0.0,0.0,0.0,[],"['CVE-2001-1471', 'CVE-2001-1483', 'CVE-2002-0018', 'CVE-2002-0108', 'CVE-2002-0722', 'CVE-2002-1484', 'CVE-2002-1981', 'CVE-2004-0174', 'CVE-2004-0892', 'CVE-2004-1104', 'CVE-2005-1708', 'CVE-2005-3435', 'CVE-2007-0164', 'CVE-2007-4961', 'CVE-2007-5172', 'CVE-2008-3612', 'CVE-2009-1048', 'CVE-2009-2422', 'CVE-2020-3161', 'CVE-2022-30267']"
baseline,CAPEC,438,Modification During Manufacture,0,20,0,20,0,0.0,0.0,0.0,0.0,0.0,0.0,[],"['CVE-2000-0506', 'CVE-2002-1145', 'CVE-2008-2108', 'CVE-2008-2122', 'CVE-2008-2252', 'CVE-2008-3612', 'CVE-2017-0492', 'CVE-2017-5697', 'CVE-2019-9534', 'CVE-2020-12926', 'CVE-2020-15708', 'CVE-2020-3161', 'CVE-2020-9054', 'CVE-2020-9285', 'CVE-2021-33080', 'CVE-2022-29953', 'CVE-2022-30272', 'CVE-2022-30314', 'CVE-2022-30317', 'CVE-2022-36349']"
baseline,CAPEC,439,Manipulation During Distribution,0,20,0,20,0,0.0,0.0,0.0,0.0,0.0,0.0,[],"['CVE-2000-0101', 'CVE-2000-0102', 'CVE-2000-0253', 'CVE-2002-0018', 'CVE-2002-0722', 'CVE-2004-1852', 'CVE-2005-0590', 'CVE-2006-6870', 'CVE-2008-2252', 'CVE-2008-3324', 'CVE-2008-3612', 'CVE-2008-3680', 'CVE-2009-2054', 'CVE-2020-0688', 'CVE-2020-3161', 'CVE-2021-22909', 'CVE-2022-29519', 'CVE-2022-30018', 'CVE-2022-30314', 'CVE-2022-30317']"
baseline,CAPEC,440,Hardware Integrity Attack,0,20,0,20,0,0.0,0.0,0.0,0.0,0.0,0.0,[],"['CVE-1999-1127', 'CVE-2002-1145', 'CVE-2003-1233', 'CVE-2004-1714', 'CVE-2008-2122', 'CVE-2008-2252', 'CVE-2008-3324', 'CVE-2008-3464', 'CVE-2008-4114', 'CVE-2008-5563', 'CVE-2009-2540', 'CVE-2010-2772', 'CVE-2017-0492', 'CVE-2019-9534', 'CVE-2020-0688', 'CVE-2020-12926', 'CVE-2020-3161', 'CVE-2022-21668', 'CVE-2022-29953', 'CVE-2022-30272']"
baseline,CAPEC,442,Infected Software,1,20,0,20,1,0.0,0.0,0.0,0.0,0.0,1.0,['CVE-2022-30877'],"['CVE-2001-0398', 'CVE-2002-0018', 'CVE-2002-0722', 'CVE-2002-0934', 'CVE-2002-1707', 'CVE-2002-1770', 'CVE-2004-0778', 'CVE-2004-1104', 'CVE-2005-0918', 'CVE-2005-1688', 'CVE-2005-1894', 'CVE-2007-6033', 'CVE-2008-3177', 'CVE-2009-3482', 'CVE-2010-2772', 'CVE-2019-9534', 'CVE-2020-0688', 'CVE-2020-8218', 'CVE-2021-21972', 'CVE-2022-21668']"
